shell,-264817590.5177,17411540290.9907,3481554857.8417,149.0000,1.9000
shell,171371154.5021,17186868053.1116,2507373038.2939,129.0000,1.6000
shell,-81475128.5786,16842901797.8912,2746488669.6126,98.5000,1.0000
box,11237730.6969,16081738315.8809,1926883694.9347,222.5000,0.8571
box,398154294.2144,16718867030.9449,2168359975.4824,72.0000,0.9000
box,-567602487.3811,16672879530.2146,2547827275.0789,59214.0000,0.9203
nclipper,-134165007.3345,16035206834.5063,2321566746.4570,2908.5000,0.4065
clipper,407087708.7107,16201341869.8447,2953399900.5527,43591.5000,0.9568
clipper,501572960.6520,17777951963.3977,2047178935.3013,86.5000,0.5714
